graph_id,evidence_level,family,p_R,p_G,p_B
RG174,high,"M_rho,beta",0.138161,0.723677,0.138161
RG174,high,M_star,0.098391,0.803217,0.098391
RG174,high,M_cluster,0.081212,0.837575,0.081212
RG174,medium,M_exact,0.278416,0.443169,0.278416
RG174,medium,M_0,0.252817,0.494367,0.252817
RG174,medium,M_rho,0.266266,0.467469,0.266266
RG174,medium,"M_rho,beta",0.266732,0.466536,0.266732
RG174,medium,M_star,0.252817,0.494367,0.252817
RG174,medium,M_cluster,0.234552,0.530896,0.234552
RG174,low,M_exact,0.317724,0.364552,0.317724
RG174,low,M_0,0.316292,0.367417,0.316292
RG174,low,M_rho,0.317132,0.365736,0.317132
RG174,low,"M_rho,beta",0.318048,0.363905,0.318048
RG174,low,M_star,0.316292,0.367417,0.316292
RG174,low,M_cluster,0.314906,0.370189,0.314906
RG175,high,M_exact,0.301015,0.179463,0.519522
RG175,high,M_0,0.098391,0.098391,0.803217
RG175,high,M_rho,0.120781,0.115896,0.763322
RG175,high,"M_rho,beta",0.138581,0.13771,0.723708
RG175,high,M_star,0.098391,0.098391,0.803217
RG175,high,M_cluster,0.108029,0.112047,0.779923
RG175,medium,M_exact,0.30306,0.260293,0.436647
RG175,medium,M_0,0.252817,0.252817,0.494367
RG175,medium,M_rho,0.268023,0.26621,0.465768
RG175,medium,"M_rho,beta",0.266837,0.267294,0.465869
RG175,medium,M_star,0.252817,0.252817,0.494367
RG175,medium,M_cluster,0.24581,0.286535,0.467655
RG175,low,M_exact,0.319021,0.316639,0.36434
RG175,low,M_0,0.316292,0.316292,0.367417
RG175,low,M_rho,0.316659,0.318237,0.365104
RG175,low,"M_rho,beta",0.317699,0.318781,0.363519
RG175,low,M_star,0.316292,0.316292,0.367417
RG175,low,M_cluster,0.30861,0.332658,0.358731
RG176,high,M_exact,0.367536,0.549841,0.082623
RG176,high,M_0,0.098391,0.803217,0.098391
RG176,high,M_rho,0.116422,0.772373,0.111206
RG176,high,"M_rho,beta",0.137718,0.725462,0.13682
RG176,high,M_star,0.098391,0.803217,0.098391
RG176,high,M_cluster,0.065369,0.864184,0.070448
RG176,medium,M_exact,0.333667,0.42157,0.244763
RG176,medium,M_0,0.252817,0.494367,0.252817
RG176,medium,M_rho,0.266256,0.469658,0.264087
RG176,medium,"M_rho,beta",0.265753,0.46799,0.266257
RG176,medium,M_star,0.252817,0.494367,0.252817
RG176,medium,M_cluster,0.180379,0.559954,0.259667
RG176,low,M_exact,0.320998,0.362703,0.316299
RG176,low,M_0,0.316292,0.367417,0.316292
RG176,low,M_rho,0.315809,0.366456,0.317735
RG176,low,"M_rho,beta",0.31722,0.364347,0.318433
RG176,low,M_star,0.316292,0.367417,0.316292
RG176,low,M_cluster,0.280687,0.387118,0.332195
RG177,high,M_exact,0.150243,0.33729,0.512467
RG177,high,M_0,0.007447,0.496277,0.496277
RG177,high,M_rho,0.04253,0.418054,0.539416
RG177,high,"M_rho,beta",0.036536,0.451175,0.512288
RG177,high,M_star,0.000654,0.811273,0.188073
RG177,high,M_cluster,0.105992,0.160436,0.733572
RG177,medium,M_exact,0.215898,0.343563,0.440539
RG177,medium,M_0,0.115641,0.44218,0.44218
RG177,medium,M_rho,0.180872,0.361681,0.457448
RG177,medium,"M_rho,beta",0.173495,0.380691,0.445814
RG177,medium,M_star,0.053,0.598679,0.348321
RG177,medium,M_cluster,0.224805,0.296056,0.479139
RG177,low,M_exact,0.294639,0.339594,0.365767
RG177,low,M_0,0.270357,0.364822,0.364822
RG177,low,M_rho,0.290225,0.340964,0.368811
RG177,low,"M_rho,beta",0.288953,0.345771,0.365276
RG177,low,M_star,0.234879,0.406277,0.358844
RG177,low,M_cluster,0.299617,0.331607,0.368776
RG178,high,M_exact,0.200106,0.516107,0.283787
RG178,high,M_0,0.007447,0.496277,0.496277
RG178,high,M_rho,0.042991,0.540575,0.416434
RG178,high,"M_rho,beta",0.036602,0.512455,0.450943
RG178,high,M_star,0.000654,0.188073,0.811273
RG178,high,M_cluster,0.113406,0.74332,0.143274
RG178,medium,M_exact,0.247751,0.436669,0.31558
RG178,medium,M_0,0.115641,0.44218,0.44218
RG178,medium,M_rho,0.179483,0.459085,0.361432
RG178,medium,"M_rho,beta",0.172527,0.446346,0.381127
RG178,medium,M_star,0.053,0.348321,0.598679
RG178,medium,M_cluster,0.23543,0.472487,0.292083
RG178,low,M_exact,0.297352,0.365562,0.337086
RG178,low,M_0,0.270357,0.364822,0.364822
RG178,low,M_rho,0.288872,0.369261,0.341867
RG178,low,"M_rho,beta",0.288269,0.36541,0.346322
RG178,low,M_star,0.234879,0.358844,0.406277
RG178,low,M_cluster,0.298698,0.365731,0.335571
RG179,high,M_exact,0.308032,0.320818,0.37115
RG179,high,M_0,0.098391,0.098391,0.803217
RG179,high,M_rho,0.15716,0.189662,0.653178
RG179,high,"M_rho,beta",0.155376,0.175728,0.668896
RG179,high,M_star,0.027438,0.006361,0.966201
RG179,high,M_cluster,0.367871,0.145997,0.486132
RG179,medium,M_exact,0.317139,0.339288,0.343573
RG179,medium,M_0,0.252817,0.252817,0.494367
RG179,medium,M_rho,0.283804,0.326911,0.389285
RG179,medium,"M_rho,beta",0.278472,0.308018,0.41351
RG179,medium,M_star,0.202317,0.117712,0.679971
RG179,medium,M_cluster,0.393675,0.213601,0.392724
RG179,low,M_exact,0.327089,0.336135,0.336775
RG179,low,M_0,0.316292,0.316292,0.367417
RG179,low,M_rho,0.322211,0.335377,0.342412
RG179,low,"M_rho,beta",0.32157,0.330837,0.347593
RG179,low,M_star,0.312652,0.27615,0.411198
RG179,low,M_cluster,0.354209,0.313595,0.332196
RG180,high,M_exact,0.019781,0.916296,0.063922
RG180,high,M_0,0.098391,0.803217,0.098391
RG180,high,M_rho,0.035294,0.897404,0.067301
RG180,high,"M_rho,beta",0.091019,0.796909,0.112071
RG180,high,M_star,0.598605,0.262624,0.138771
RG180,high,M_cluster,0.017994,0.963362,0.018644
RG180,medium,M_exact,0.101008,0.710848,0.188144
RG180,medium,M_0,0.252817,0.494367,0.252817
RG180,medium,M_rho,0.162066,0.62651,0.211423
RG180,medium,"M_rho,beta",0.202387,0.564625,0.232988
RG180,medium,M_star,0.445682,0.295013,0.259305
RG180,medium,M_cluster,0.058089,0.903686,0.038225
RG180,low,M_exact,0.277319,0.436664,0.286017
RG180,low,M_0,0.316292,0.367417,0.316292
RG180,low,M_rho,0.291832,0.406172,0.301996
RG180,low,"M_rho,beta",0.301207,0.390096,0.308697
RG180,low,M_star,0.35849,0.324874,0.316636
RG180,low,M_cluster,0.25803,0.519848,0.222121
RG181,high,M_exact,0.246385,0.312641,0.440974
RG181,high,M_0,0.007447,0.496277,0.496277
RG181,high,M_rho,0.060289,0.427932,0.511779
RG181,high,"M_rho,beta",0.044201,0.458525,0.497274
RG181,high,M_star,0.000654,0.811273,0.188073
RG181,high,M_cluster,0.55091,0.168908,0.280182
RG181,medium,M_exact,0.287091,0.338471,0.374439
RG181,medium,M_0,0.115641,0.44218,0.44218
RG181,medium,M_rho,0.208412,0.371722,0.419866
RG181,medium,"M_rho,beta",0.189978,0.388911,0.421111
RG181,medium,M_star,0.053,0.598679,0.348321
RG181,medium,M_cluster,0.445034,0.318007,0.236959
RG181,low,M_exact,0.317093,0.339772,0.343135
RG181,low,M_0,0.270357,0.364822,0.364822
RG181,low,M_rho,0.298582,0.344677,0.356741
RG181,low,"M_rho,beta",0.294044,0.348621,0.357335
RG181,low,M_star,0.234879,0.406277,0.358844
RG181,low,M_cluster,0.356897,0.338465,0.304638
RG182,high,M_exact,0.019986,0.914829,0.065185
RG182,high,M_0,0.098391,0.803217,0.098391
RG182,high,M_rho,0.035346,0.888283,0.076371
RG182,high,"M_rho,beta",0.091756,0.785525,0.122719
RG182,high,M_star,0.339416,0.642343,0.018241
RG182,high,M_cluster,0.021603,0.958694,0.019704
RG182,medium,M_exact,0.115166,0.675889,0.208944
RG182,medium,M_0,0.252817,0.494367,0.252817
RG182,medium,M_rho,0.1683,0.584136,0.247564
RG182,medium,"M_rho,beta",0.208186,0.528227,0.263587
RG182,medium,M_star,0.403842,0.459453,0.136705
RG182,medium,M_cluster,0.119133,0.832191,0.048676
RG182,low,M_exact,0.291221,0.405614,0.303165
RG182,low,M_0,0.316292,0.367417,0.316292
RG182,low,M_rho,0.29648,0.383102,0.320418
RG182,low,"M_rho,beta",0.304562,0.373658,0.321779
RG182,low,M_star,0.356361,0.365632,0.278007
RG182,low,M_cluster,0.30089,0.466733,0.232377
RG183,high,M_exact,0.320082,0.253172,0.426747
RG183,high,M_0,0.007447,0.496277,0.496277
RG183,high,M_rho,0.061628,0.425851,0.512521
RG183,high,"M_rho,beta",0.044418,0.458204,0.497378
RG183,high,M_star,0.000654,0.811273,0.188073
RG183,high,M_cluster,0.619801,0.11564,0.264558
RG183,medium,M_exact,0.346287,0.298497,0.355217
RG183,medium,M_0,0.115641,0.44218,0.44218
RG183,medium,M_rho,0.211,0.369959,0.41904
RG183,medium,"M_rho,beta",0.190484,0.388762,0.420753
RG183,medium,M_star,0.053,0.598679,0.348321
RG183,medium,M_cluster,0.565911,0.250346,0.183743
RG183,low,M_exact,0.332291,0.331481,0.336228
RG183,low,M_0,0.270357,0.364822,0.364822
RG183,low,M_rho,0.298961,0.344837,0.356202
RG183,low,"M_rho,beta",0.294049,0.348858,0.357093
RG183,low,M_star,0.234879,0.406277,0.358844
RG183,low,M_cluster,0.39395,0.319753,0.286296
RG184,high,M_exact,0.013752,0.456074,0.530174
RG184,high,M_0,0.098391,0.098391,0.803217
RG184,high,M_rho,0.032841,0.238156,0.729004
RG184,high,"M_rho,beta",0.086707,0.202741,0.710552
RG184,high,M_star,0.339416,0.018241,0.642343
RG184,high,M_cluster,0.019944,0.422521,0.557536
RG184,medium,M_exact,0.115399,0.437165,0.447435
RG184,medium,M_0,0.252817,0.252817,0.494367
RG184,medium,M_rho,0.163169,0.366544,0.470287
RG184,medium,"M_rho,beta",0.201878,0.332223,0.465898
RG184,medium,M_star,0.403842,0.136705,0.459453
RG184,medium,M_cluster,0.095466,0.45772,0.446814
RG184,low,M_exact,0.28137,0.358502,0.360127
RG184,low,M_0,0.316292,0.316292,0.367417
RG184,low,M_rho,0.293465,0.344643,0.361892
RG184,low,"M_rho,beta",0.302848,0.33627,0.360882
RG184,low,M_star,0.356361,0.278007,0.365632
RG184,low,M_cluster,0.269154,0.37984,0.351006
RG185,high,M_exact,0.382486,0.518817,0.098697
RG185,high,M_0,0.098391,0.803217,0.098391
RG185,high,M_rho,0.300701,0.607441,0.091858
RG185,high,"M_rho,beta",0.230639,0.641854,0.127508
RG185,high,M_star,0.006361,0.966201,0.027438
RG185,high,M_cluster,0.382486,0.518817,0.098697
RG185,medium,M_exact,0.365105,0.381369,0.253527
RG185,medium,M_0,0.252817,0.494367,0.252817
RG185,medium,M_rho,0.337982,0.414172,0.247846
RG185,medium,"M_rho,beta",0.316004,0.426725,0.257271
RG185,medium,M_star,0.117712,0.679971,0.202317
RG185,medium,M_cluster,0.365105,0.381369,0.253527
RG185,low,M_exact,0.34034,0.343051,0.31661
RG185,low,M_0,0.316292,0.367417,0.316292
RG185,low,M_rho,0.332913,0.350831,0.316255
RG185,low,"M_rho,beta",0.328888,0.353334,0.317778
RG185,low,M_star,0.27615,0.411198,0.312652
RG185,low,M_cluster,0.34034,0.343051,0.31661
RG186,high,M_exact,0.379746,0.51334,0.106914
RG186,high,M_0,0.098391,0.803217,0.098391
RG186,high,M_rho,0.152398,0.743051,0.104552
RG186,high,"M_rho,beta",0.152889,0.708063,0.139049
RG186,high,M_star,0.027438,0.966201,0.006361
RG186,high,M_cluster,0.379746,0.51334,0.106914
RG186,medium,M_exact,0.325917,0.369143,0.304939
RG186,medium,M_0,0.252817,0.494367,0.252817
RG186,medium,M_rho,0.273626,0.442966,0.283409
RG186,medium,"M_rho,beta",0.27114,0.446569,0.282291
RG186,medium,M_star,0.202317,0.679971,0.117712
RG186,medium,M_cluster,0.325917,0.369143,0.304939
RG186,low,M_exact,0.319492,0.341138,0.33937
RG186,low,M_0,0.316292,0.367417,0.316292
RG186,low,M_rho,0.31691,0.352982,0.330108
RG186,low,"M_rho,beta",0.318216,0.354851,0.326933
RG186,low,M_star,0.312652,0.411198,0.27615
RG186,low,M_cluster,0.319492,0.341138,0.33937
RG187,high,M_exact,0.334989,0.390538,0.274473
RG187,high,M_0,0.098391,0.803217,0.098391
RG187,high,M_rho,0.178271,0.650676,0.171053
RG187,high,"M_rho,beta",0.168816,0.664157,0.167028
RG187,high,M_star,0.006361,0.966201,0.027438
RG187,high,M_cluster,0.221829,0.435158,0.343014
RG187,medium,M_exact,0.338526,0.345809,0.315665
RG187,medium,M_0,0.252817,0.494367,0.252817
RG187,medium,M_rho,0.304599,0.397651,0.297751
RG187,medium,"M_rho,beta",0.292027,0.418417,0.289556
RG187,medium,M_star,0.117712,0.679971,0.202317
RG187,medium,M_cluster,0.274935,0.342804,0.38226
RG187,low,M_exact,0.333583,0.334978,0.33144
RG187,low,M_0,0.316292,0.367417,0.316292
RG187,low,M_rho,0.327621,0.344968,0.327411
RG187,low,"M_rho,beta",0.325119,0.349754,0.325127
RG187,low,M_star,0.27615,0.411198,0.312652
RG187,low,M_cluster,0.318543,0.325687,0.35577
RG188,high,M_exact,0.337022,0.417184,0.245794
RG188,high,M_0,0.098391,0.803217,0.098391
RG188,high,M_rho,0.166651,0.679323,0.154026
RG188,high,"M_rho,beta",0.163792,0.679521,0.156687
RG188,high,M_star,0.098391,0.803217,0.098391
RG188,high,M_cluster,0.332149,0.292236,0.375615
RG188,medium,M_exact,0.350239,0.365065,0.284695
RG188,medium,M_0,0.252817,0.494367,0.252817
RG188,medium,M_rho,0.297698,0.435947,0.266355
RG188,medium,"M_rho,beta",0.28772,0.444378,0.267902
RG188,medium,M_star,0.252817,0.494367,0.252817
RG188,medium,M_cluster,0.425098,0.241829,0.333073
RG188,low,M_exact,0.339268,0.3425,0.318232
RG188,low,M_0,0.316292,0.367417,0.316292
RG188,low,M_rho,0.327961,0.357604,0.314435
RG188,low,"M_rho,beta",0.325108,0.358613,0.316279
RG188,low,M_star,0.316292,0.367417,0.316292
RG188,low,M_cluster,0.372558,0.305139,0.322304
RG189,high,M_exact,0.320859,0.307854,0.371288
RG189,high,M_0,0.098391,0.098391,0.803217
RG189,high,M_rho,0.17376,0.171155,0.655085
RG189,high,"M_rho,beta",0.167754,0.166895,0.665352
RG189,high,M_star,0.027438,0.006361,0.966201
RG189,high,M_cluster,0.385451,0.127168,0.487381
RG189,medium,M_exact,0.355173,0.297414,0.347413
RG189,medium,M_0,0.252817,0.252817,0.494367
RG189,medium,M_rho,0.304245,0.293252,0.402503
RG189,medium,"M_rho,beta",0.291747,0.287379,0.420873
RG189,medium,M_star,0.202317,0.117712,0.679971
RG189,medium,M_cluster,0.463297,0.119749,0.416954
RG189,low,M_exact,0.34514,0.310516,0.344344
RG189,low,M_0,0.316292,0.316292,0.367417
RG189,low,M_rho,0.328988,0.323381,0.347631
RG189,low,"M_rho,beta",0.325599,0.32335,0.351051
RG189,low,M_star,0.312652,0.27615,0.411198
RG189,low,M_cluster,0.389654,0.251271,0.359075
RG190,high,M_exact,0.019869,0.960263,0.019869
RG190,high,M_0,0.098391,0.803217,0.098391
RG190,high,M_rho,0.045941,0.908119,0.045941
RG190,high,"M_rho,beta",0.103503,0.792994,0.103503
RG190,high,M_star,0.098391,0.803217,0.098391
RG190,high,M_cluster,0.018867,0.962266,0.018867
RG190,medium,M_exact,0.070479,0.859043,0.070479
RG190,medium,M_0,0.252817,0.494367,0.252817
RG190,medium,M_rho,0.199815,0.60037,0.199815
RG190,medium,"M_rho,beta",0.233408,0.533183,0.233408
RG190,medium,M_star,0.252817,0.494367,0.252817
RG190,medium,M_cluster,0.060386,0.879228,0.060386
RG190,low,M_exact,0.265926,0.468147,0.265926
RG190,low,M_0,0.316292,0.367417,0.316292
RG190,low,M_rho,0.307267,0.385466,0.307267
RG190,low,"M_rho,beta",0.312763,0.374474,0.312763
RG190,low,M_star,0.316292,0.367417,0.316292
RG190,low,M_cluster,0.258838,0.482324,0.258838
RG191,high,M_exact,0.31825,0.377163,0.304587
RG191,high,M_0,0.098391,0.803217,0.098391
RG191,high,M_rho,0.166242,0.674959,0.158799
RG191,high,"M_rho,beta",0.16367,0.678377,0.157953
RG191,high,M_star,0.098391,0.803217,0.098391
RG191,high,M_cluster,0.361544,0.217844,0.420612
RG191,medium,M_exact,0.355096,0.340585,0.30432
RG191,medium,M_0,0.252817,0.494367,0.252817
RG191,medium,M_rho,0.298717,0.431899,0.269384
RG191,medium,"M_rho,beta",0.288116,0.44281,0.269074
RG191,medium,M_star,0.252817,0.494367,0.252817
RG191,medium,M_cluster,0.434784,0.224885,0.340332
RG191,low,M_exact,0.347244,0.333191,0.319565
RG191,low,M_0,0.316292,0.367417,0.316292
RG191,low,M_rho,0.329327,0.356428,0.314245
RG191,low,"M_rho,beta",0.325652,0.35816,0.316188
RG191,low,M_star,0.316292,0.367417,0.316292
RG191,low,M_cluster,0.375703,0.301488,0.322809
RG192,high,M_exact,0.402967,0.539968,0.057065
RG192,high,M_0,0.098391,0.803217,0.098391
RG192,high,M_rho,0.185293,0.762043,0.052665
RG192,high,"M_rho,beta",0.173937,0.723099,0.102964
RG192,high,M_star,0.098391,0.803217,0.098391
RG192,high,M_cluster,0.430077,0.54762,0.022304
RG192,medium,M_exact,0.375476,0.427364,0.19716
RG192,medium,M_0,0.252817,0.494367,0.252817
RG192,medium,M_rho,0.31992,0.468706,0.211374
RG192,medium,"M_rho,beta",0.301409,0.465405,0.233186
RG192,medium,M_star,0.252817,0.494367,0.252817
RG192,medium,M_cluster,0.462668,0.422321,0.115011
RG192,low,M_exact,0.343274,0.35507,0.301656
RG192,low,M_0,0.316292,0.367417,0.316292
RG192,low,M_rho,0.330683,0.361237,0.308079
RG192,low,"M_rho,beta",0.326823,0.360641,0.312536
RG192,low,M_star,0.316292,0.367417,0.316292
RG192,low,M_cluster,0.374783,0.3442,0.281017
RG193,high,M_exact,0.487946,0.313563,0.198491
RG193,high,M_0,0.098391,0.803217,0.098391
RG193,high,M_rho,0.340686,0.50726,0.152054
RG193,high,"M_rho,beta",0.25495,0.584222,0.160829
RG193,high,M_star,0.006361,0.966201,0.027438
RG193,high,M_cluster,0.487946,0.313563,0.198491
RG193,medium,M_exact,0.383707,0.343424,0.272869
RG193,medium,M_0,0.252817,0.494367,0.252817
RG193,medium,M_rho,0.345664,0.38739,0.266946
RG193,medium,"M_rho,beta",0.321532,0.407978,0.27049
RG193,medium,M_star,0.117712,0.679971,0.202317
RG193,medium,M_cluster,0.383707,0.343424,0.272869
RG193,low,M_exact,0.342253,0.34027,0.317477
RG193,low,M_0,0.316292,0.367417,0.316292
RG193,low,M_rho,0.334419,0.34846,0.317122
RG193,low,"M_rho,beta",0.329818,0.351719,0.318463
RG193,low,M_star,0.27615,0.411198,0.312652
RG193,low,M_cluster,0.342253,0.34027,0.317477
RG194,high,M_exact,0.266435,0.364626,0.368939
RG194,high,M_0,0.098391,0.803217,0.098391
RG194,high,M_rho,0.147733,0.63998,0.212287
RG194,high,"M_rho,beta",0.155026,0.655418,0.189556
RG194,high,M_star,0.027438,0.966201,0.006361
RG194,high,M_cluster,0.266435,0.364626,0.368939
RG194,medium,M_exact,0.291447,0.344189,0.364364
RG194,medium,M_0,0.252817,0.494367,0.252817
RG194,medium,M_rho,0.267224,0.410709,0.322067
RG194,medium,"M_rho,beta",0.269615,0.425627,0.304757
RG194,medium,M_star,0.202317,0.679971,0.117712
RG194,medium,M_cluster,0.291447,0.344189,0.364364
RG194,low,M_exact,0.318445,0.34032,0.341235
RG194,low,M_0,0.316292,0.367417,0.316292
RG194,low,M_rho,0.31687,0.350417,0.332713
RG194,low,"M_rho,beta",0.318265,0.353156,0.328579
RG194,low,M_star,0.312652,0.411198,0.27615
RG194,low,M_cluster,0.318445,0.34032,0.341235
RG195,high,M_exact,0.014408,0.460162,0.525431
RG195,high,M_0,0.098391,0.098391,0.803217
RG195,high,M_rho,0.039162,0.227858,0.732981
RG195,high,"M_rho,beta",0.093753,0.197206,0.70904
RG195,high,M_star,0.339416,0.018241,0.642343
RG195,high,M_cluster,0.014408,0.460162,0.525431
RG195,medium,M_exact,0.121555,0.441528,0.436917
RG195,medium,M_0,0.252817,0.252817,0.494367
RG195,medium,M_rho,0.177526,0.340977,0.481497
RG195,medium,"M_rho,beta",0.214063,0.315158,0.470779
RG195,medium,M_star,0.403842,0.136705,0.459453
RG195,medium,M_cluster,0.121555,0.441528,0.436917
RG195,low,M_exact,0.290167,0.351749,0.358084
RG195,low,M_0,0.316292,0.316292,0.367417
RG195,low,M_rho,0.299831,0.334221,0.365948
RG195,low,"M_rho,beta",0.307133,0.329449,0.363418
RG195,low,M_star,0.356361,0.278007,0.365632
RG195,low,M_cluster,0.290167,0.351749,0.358084
RG196,high,M_exact,0.019927,0.068262,0.91181
RG196,high,M_0,0.098391,0.098391,0.803217
RG196,high,M_rho,0.046505,0.078034,0.875461
RG196,high,"M_rho,beta",0.103859,0.122939,0.773202
RG196,high,M_star,0.098391,0.098391,0.803217
RG196,high,M_cluster,0.019927,0.068262,0.91181
RG196,medium,M_exact,0.074137,0.248999,0.676864
RG196,medium,M_0,0.252817,0.252817,0.494367
RG196,medium,M_rho,0.203865,0.247939,0.548196
RG196,medium,"M_rho,beta",0.236967,0.259315,0.503717
RG196,medium,M_star,0.252817,0.252817,0.494367
RG196,medium,M_cluster,0.074137,0.248999,0.676864
RG196,low,M_exact,0.266386,0.332311,0.401303
RG196,low,M_0,0.316292,0.316292,0.367417
RG196,low,M_rho,0.311247,0.317027,0.371726
RG196,low,"M_rho,beta",0.315692,0.318169,0.366139
RG196,low,M_star,0.316292,0.316292,0.367417
RG196,low,M_cluster,0.266386,0.332311,0.401303
RG197,high,M_exact,0.465715,0.232332,0.301952
RG197,high,M_0,0.098391,0.098391,0.803217
RG197,high,M_rho,0.343142,0.154108,0.502749
RG197,high,"M_rho,beta",0.25609,0.161491,0.58242
RG197,high,M_star,0.006361,0.027438,0.966201
RG197,high,M_cluster,0.465715,0.232332,0.301952
RG197,medium,M_exact,0.372908,0.275261,0.351831
RG197,medium,M_0,0.252817,0.252817,0.494367
RG197,medium,M_rho,0.344726,0.267111,0.388163
RG197,medium,"M_rho,beta",0.321441,0.270616,0.407942
RG197,medium,M_star,0.117712,0.202317,0.679971
RG197,medium,M_cluster,0.372908,0.275261,0.351831
RG197,low,M_exact,0.338469,0.314516,0.347015
RG197,low,M_0,0.316292,0.316292,0.367417
RG197,low,M_rho,0.333733,0.316524,0.349744
RG197,low,"M_rho,beta",0.329558,0.318232,0.35221
RG197,low,M_star,0.27615,0.312652,0.411198
RG197,low,M_cluster,0.338469,0.314516,0.347015
RG198,high,M_exact,0.399449,0.063598,0.536952
RG198,high,M_0,0.098391,0.098391,0.803217
RG198,high,M_rho,0.17241,0.072296,0.755294
RG198,high,"M_rho,beta",0.166632,0.116899,0.716469
RG198,high,M_star,0.098391,0.098391,0.803217
RG198,high,M_cluster,0.399449,0.063598,0.536952
RG198,medium,M_exact,0.357415,0.2162,0.426385
RG198,medium,M_0,0.252817,0.252817,0.494367
RG198,medium,M_rho,0.293204,0.229188,0.477608
RG198,medium,"M_rho,beta",0.283568,0.247184,0.469248
RG198,medium,M_star,0.252817,0.252817,0.494367
RG198,medium,M_cluster,0.357415,0.2162,0.426385
RG198,low,M_exact,0.328796,0.316277,0.354927
RG198,low,M_0,0.316292,0.316292,0.367417
RG198,low,M_rho,0.320243,0.314669,0.365088
RG198,low,"M_rho,beta",0.32006,0.316831,0.363109
RG198,low,M_star,0.316292,0.316292,0.367417
RG198,low,M_cluster,0.328796,0.316277,0.354927
RG199,high,M_exact,0.338827,0.259248,0.401926
RG199,high,M_0,0.098391,0.098391,0.803217
RG199,high,M_rho,0.192743,0.186449,0.620808
RG199,high,"M_rho,beta",0.179021,0.177309,0.64367
RG199,high,M_star,0.069786,0.069786,0.860428
RG199,high,M_cluster,0.279351,0.279351,0.441299
RG199,medium,M_exact,0.333005,0.304422,0.362572
RG199,medium,M_0,0.252817,0.252817,0.494367
RG199,medium,M_rho,0.294976,0.289399,0.415625
RG199,medium,"M_rho,beta",0.287145,0.284922,0.427933
RG199,medium,M_star,0.238099,0.238099,0.523801
RG199,medium,M_cluster,0.306883,0.306883,0.386233
RG199,low,M_exact,0.330256,0.327907,0.341837
RG199,low,M_0,0.316292,0.316292,0.367417
RG199,low,M_rho,0.323701,0.323197,0.353102
RG199,low,"M_rho,beta",0.322544,0.32233,0.355127
RG199,low,M_star,0.313394,0.313394,0.373213
RG199,low,M_cluster,0.325543,0.325543,0.348914
RG200,high,M_exact,0.316149,0.367701,0.316149
RG200,high,M_0,0.098391,0.803217,0.098391
RG200,high,M_rho,0.191767,0.616466,0.191767
RG200,high,"M_rho,beta",0.17879,0.64242,0.17879
RG200,high,M_star,0.069786,0.860428,0.069786
RG200,high,M_cluster,0.279351,0.441299,0.279351
RG200,medium,M_exact,0.331355,0.33729,0.331355
RG200,medium,M_0,0.252817,0.494367,0.252817
RG200,medium,M_rho,0.294697,0.410605,0.294697
RG200,medium,"M_rho,beta",0.287048,0.425903,0.287048
RG200,medium,M_star,0.238099,0.523801,0.238099
RG200,medium,M_cluster,0.306883,0.386233,0.306883
RG200,low,M_exact,0.3336,0.3328,0.3336
RG200,low,M_0,0.316292,0.367417,0.316292
RG200,low,M_rho,0.324274,0.351452,0.324274
RG200,low,"M_rho,beta",0.322774,0.354451,0.322774
RG200,low,M_star,0.313394,0.373213,0.313394
RG200,low,M_cluster,0.325543,0.348914,0.325543
