graph_id,n_nodes,evidence_level,agent,agent_rho,p_R,p_G,p_B,entropy,kl_to_A0,kl_to_A4,D1_target_degree,D2_neighbor_coupling,D3_remote_class,S2_count,e12,e22,radius,preferred_color_template
RG151,6,low,A4,1.0,0.399933,0.300034,0.300034,1.088919,0.009693,0.0,3,0,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG152,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.490288,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,high,A1,0.25,0.493537,0.269026,0.237437,1.043131,0.055481,0.214257,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,high,A2,0.5,0.63829,0.204943,0.156767,0.901896,0.196717,0.058833,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,high,A3,0.75,0.736907,0.156527,0.106566,0.753857,0.344755,0.007057,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,high,A4,1.0,0.785824,0.132395,0.081781,0.661855,0.436757,0.0,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.041553,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,medium,A1,0.25,0.390461,0.333706,0.275833,1.088703,0.00991,0.011682,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,medium,A2,0.5,0.427392,0.325374,0.247233,1.074119,0.024493,0.002837,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,medium,A3,0.75,0.452135,0.311076,0.236789,1.063257,0.035355,0.000328,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,medium,A4,1.0,0.464846,0.303067,0.232086,1.056893,0.04172,0.0,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.000852,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,low,A1,0.25,0.343053,0.339447,0.3175,1.098034,0.000578,4.3e-05,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,low,A2,0.5,0.346601,0.340541,0.312858,1.097632,0.00098,1.9e-05,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,low,A3,0.75,0.347244,0.338874,0.313882,1.097701,0.000911,3e-06,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG152,6,low,A4,1.0,0.347408,0.337762,0.31483,1.097767,0.000846,0.0,3,0,D3-2:strong-remote,2,4,1,2,0-2-1-1-0
RG153,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.830749,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,high,A1,0.25,0.158884,0.564887,0.276229,0.970279,0.128333,0.299282,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,high,A2,0.5,0.082324,0.739983,0.177692,0.7354,0.363212,0.068774,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,high,A3,0.75,0.05345,0.835968,0.110583,0.549833,0.548779,0.007158,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,high,A4,1.0,0.043676,0.876269,0.080054,0.454628,0.643984,0.0,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.101161,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,medium,A1,0.25,0.260738,0.421186,0.318075,1.079031,0.019582,0.035345,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,medium,A2,0.5,0.226886,0.486753,0.286361,1.045098,0.053514,0.009208,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,medium,A3,0.75,0.210166,0.532239,0.257595,1.012886,0.085727,0.000968,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,medium,A4,1.0,0.203042,0.553792,0.243166,0.99483,0.103782,0.0,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.003041,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,low,A1,0.25,0.319281,0.349166,0.331554,1.097937,0.000675,0.001023,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,low,A2,0.5,0.313967,0.359647,0.326386,1.096953,0.001659,0.000293,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,low,A3,0.75,0.312534,0.366938,0.320528,1.096061,0.002552,3.3e-05,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG153,6,low,A4,1.0,0.311982,0.370563,0.317455,1.095523,0.003089,0.0,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG154,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.436603,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,high,A1,0.25,0.636281,0.18186,0.18186,0.907639,0.190973,0.047237,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,high,A2,0.5,0.756952,0.121524,0.121524,0.723035,0.375577,0.000677,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,high,A3,0.75,0.768987,0.115506,0.115506,0.700623,0.39799,3.5e-05,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,high,A4,1.0,0.772502,0.113749,0.113749,0.693924,0.404688,0.0,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.04773,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,medium,A1,0.25,0.432057,0.283972,0.283972,1.077554,0.021058,0.005862,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,medium,A2,0.5,0.467787,0.266106,0.266106,1.059972,0.03864,0.000669,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,medium,A3,0.75,0.478909,0.260545,0.260545,1.05345,0.045162,0.000103,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,medium,A4,1.0,0.486067,0.256966,0.256966,1.04899,0.049622,0.0,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.002289,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,low,A1,0.25,0.35186,0.32407,0.32407,1.097847,0.000765,0.000415,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,low,A2,0.5,0.359768,0.320116,0.320116,1.09706,0.001553,7.6e-05,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,low,A3,0.75,0.363551,0.318224,0.318224,1.096587,0.002026,1e-05,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG154,6,low,A4,1.0,0.365701,0.317149,0.317149,1.09629,0.002322,0.0,3,0,D3-2:strong-remote,2,2,1,2,0-1-2-0-0
RG155,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.59228,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,high,A1,0.25,0.219586,0.570688,0.209726,0.980583,0.118029,0.176064,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,high,A2,0.5,0.149002,0.724555,0.126443,0.778598,0.320014,0.030561,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,high,A3,0.75,0.117362,0.794666,0.087972,0.647925,0.450688,0.002707,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,high,A4,1.0,0.104886,0.822483,0.07263,0.587705,0.510907,0.0,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.087281,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,medium,A1,0.25,0.282582,0.444622,0.272797,1.071874,0.026738,0.018549,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,medium,A2,0.5,0.258615,0.504573,0.236812,1.036029,0.062583,0.002515,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,medium,A3,0.75,0.249252,0.52953,0.221219,1.016672,0.081941,0.000195,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,medium,A4,1.0,0.24576,0.539086,0.215154,1.008553,0.090059,0.0,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.005069,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,low,A1,0.25,0.320349,0.360142,0.319509,1.097015,0.001597,0.001002,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,low,A2,0.5,0.313992,0.373922,0.312086,1.094971,0.003641,0.000132,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,low,A3,0.75,0.311435,0.379603,0.308962,1.093891,0.004721,1e-05,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG155,6,low,A4,1.0,0.310467,0.381776,0.307757,1.093441,0.005171,0.0,3,0,D3-2:strong-remote,2,3,0,2,0-1-2-1-1
RG156,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.671992,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,high,A1,0.25,0.224726,0.563276,0.211998,0.987646,0.110966,0.229327,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,high,A2,0.5,0.140705,0.72924,0.130055,0.77148,0.327132,0.045933,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,high,A3,0.75,0.095109,0.813276,0.091614,0.610831,0.487781,0.004281,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,high,A4,1.0,0.076505,0.847405,0.07609,0.532954,0.565658,0.0,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.079895,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,medium,A1,0.25,0.302547,0.420363,0.277089,1.081623,0.016989,0.025635,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,medium,A2,0.5,0.270119,0.480713,0.249167,1.051922,0.04669,0.00579,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,medium,A3,0.75,0.244191,0.516411,0.239397,1.027783,0.07083,0.000538,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,medium,A4,1.0,0.232634,0.531792,0.235574,1.015652,0.08296,0.0,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.002223,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,low,A1,0.25,0.330253,0.349001,0.320746,1.097995,0.000618,0.000708,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,low,A2,0.5,0.324332,0.358122,0.317546,1.09721,0.001402,0.000199,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,low,A3,0.75,0.318277,0.363015,0.318708,1.096657,0.001955,2e-05,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG156,6,low,A4,1.0,0.315399,0.365124,0.319478,1.096359,0.002253,0.0,3,0,D3-2:strong-remote,2,3,1,2,0-1-2-1-0
RG157,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.435629,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,high,A1,0.25,0.207465,0.528157,0.264377,1.015176,0.083436,0.136497,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,high,A2,0.5,0.13699,0.666883,0.196127,0.861986,0.236626,0.025423,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,high,A3,0.75,0.105214,0.736734,0.158051,0.753588,0.345024,0.002337,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,high,A4,1.0,0.092477,0.766011,0.141512,0.701064,0.397548,0.0,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.049264,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,medium,A1,0.25,0.281574,0.414296,0.304129,1.083929,0.014684,0.010614,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,medium,A2,0.5,0.254687,0.458831,0.286481,1.063929,0.034684,0.001501,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,medium,A3,0.75,0.243299,0.478221,0.27848,1.052681,0.045931,0.000119,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,medium,A4,1.0,0.238878,0.485835,0.275287,1.047848,0.050765,0.0,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.002398,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,low,A1,0.25,0.323405,0.351386,0.325209,1.097883,0.000729,0.000491,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,low,A2,0.5,0.318237,0.360816,0.320947,1.096929,0.001683,6.8e-05,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,low,A3,0.75,0.316034,0.364842,0.319124,1.096404,0.002208,5e-06,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG157,6,low,A4,1.0,0.315176,0.366412,0.318413,1.09618,0.002432,0.0,3,0,D3-1:tree-like-remote,2,2,0,2,0-1-2-1-1
RG158,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.527755,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,high,A1,0.25,0.519843,0.272376,0.207781,1.020821,0.077791,0.198362,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,high,A2,0.5,0.671823,0.195973,0.132205,0.854121,0.244492,0.045355,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,high,A3,0.75,0.760835,0.14536,0.093805,0.710291,0.388321,0.004589,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,high,A4,1.0,0.800007,0.122236,0.077757,0.63403,0.464582,0.0,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.033993,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,medium,A1,0.25,0.388547,0.32793,0.283523,1.090307,0.008306,0.009171,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,medium,A2,0.5,0.425031,0.316011,0.258958,1.077567,0.021045,0.001763,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,medium,A3,0.75,0.445625,0.305838,0.248537,1.068519,0.030093,0.000159,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,medium,A4,1.0,0.454483,0.301139,0.244378,1.064163,0.034449,0.0,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.000345,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,low,A1,0.25,0.339907,0.335977,0.324116,1.098409,0.000203,2.8e-05,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,low,A2,0.5,0.342586,0.335952,0.321462,1.098261,0.000351,5e-06,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,low,A3,0.75,0.343226,0.334961,0.321813,1.098262,0.000351,1e-06,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG158,6,low,A4,1.0,0.343425,0.334455,0.322121,1.098268,0.000344,0.0,3,0,D3-2:strong-remote,2,2,1,2,0-2-1-0-1
RG159,6,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.177629,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,high,A1,0.25,0.04417,0.91166,0.04417,0.359914,0.044702,0.02518,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,high,A2,0.5,0.026852,0.946297,0.026852,0.246502,0.085387,0.002894,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,high,A3,0.75,0.021125,0.957751,0.021125,0.204313,0.103527,0.00021,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,high,A4,1.0,0.019126,0.961748,0.019126,0.188864,0.110584,0.0,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.310529,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,medium,A1,0.25,0.17738,0.64524,0.17738,0.896244,0.04614,0.107122,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,medium,A2,0.5,0.124394,0.751212,0.124394,0.733446,0.137872,0.023574,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,medium,A3,0.75,0.094995,0.81001,0.094995,0.617899,0.213988,0.002438,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,medium,A4,1.0,0.081814,0.836372,0.081814,0.559055,0.255154,0.0,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.019965,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,low,A1,0.25,0.296728,0.406543,0.296728,1.086929,0.003249,0.007236,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,low,A2,0.5,0.281513,0.436975,0.281513,1.075441,0.010177,0.001736,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,low,A3,0.75,0.271717,0.456566,0.271717,1.066049,0.016633,0.000191,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG159,6,low,A4,1.0,0.266841,0.466319,0.266841,1.060796,0.020425,0.0,2,1,D3-2:strong-remote,3,4,0,2,0-2-1-1-1
RG160,6,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.168933,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,high,A1,0.25,0.045659,0.909178,0.045163,0.367387,0.042439,0.024614,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,high,A2,0.5,0.028897,0.944188,0.026915,0.253938,0.082381,0.002759,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,high,A3,0.75,0.023474,0.955642,0.020884,0.212224,0.100042,0.000193,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,high,A4,1.0,0.021622,0.959547,0.018831,0.197323,0.106744,0.0,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.32722,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,medium,A1,0.25,0.187418,0.623147,0.189436,0.923712,0.033489,0.146706,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,medium,A2,0.5,0.147116,0.729796,0.123088,0.769683,0.115997,0.041358,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,medium,A3,0.75,0.126353,0.797429,0.076218,0.638088,0.202237,0.004787,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,medium,A4,1.0,0.117273,0.828271,0.054457,0.565892,0.25375,0.0,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.021724,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,low,A1,0.25,0.299108,0.395193,0.3057,1.090199,0.001679,0.012542,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,low,A2,0.5,0.290553,0.423361,0.286086,1.081032,0.006625,0.005083,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,low,A3,0.75,0.288485,0.449655,0.26186,1.068895,0.014823,0.000774,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG160,6,low,A4,1.0,0.287944,0.465864,0.246192,1.059416,0.021873,0.0,2,1,D3-2:strong-remote,3,4,1,2,0-2-1-2-1
RG161,6,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.178925,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,high,A1,0.25,0.046213,0.907574,0.046213,0.372179,0.041015,0.029364,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,high,A2,0.5,0.027628,0.944743,0.027628,0.252012,0.083139,0.003609,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,high,A3,0.75,0.021177,0.957645,0.021177,0.204715,0.103347,0.000256,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,high,A4,1.0,0.018977,0.962047,0.018977,0.18769,0.111129,0.0,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.406665,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,medium,A1,0.25,0.197303,0.605395,0.197303,0.944283,0.024822,0.218133,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,medium,A2,0.5,0.135615,0.728769,0.135615,0.772482,0.113887,0.070118,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,medium,A3,0.75,0.087732,0.824536,0.087732,0.586068,0.236078,0.008282,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,medium,A4,1.0,0.065106,0.869789,0.065106,0.477044,0.314755,0.0,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.02277,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,low,A1,0.25,0.307783,0.384434,0.307783,1.092871,0.000619,0.015973,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,low,A2,0.5,0.29411,0.41178,0.29411,1.085223,0.00417,0.007606,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,low,A3,0.75,0.276304,0.447393,0.276304,1.07064,0.013417,0.001333,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG161,6,low,A4,1.0,0.263427,0.473146,0.263427,1.056891,0.023307,0.0,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-0
RG162,6,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.179881,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,high,A1,0.25,0.045939,0.908123,0.045939,0.370544,0.041498,0.02917,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,high,A2,0.5,0.027186,0.945628,0.027186,0.248881,0.084413,0.003368,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,high,A3,0.75,0.020917,0.958166,0.020917,0.202725,0.104242,0.000224,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,high,A4,1.0,0.018867,0.962266,0.018867,0.18683,0.11153,0.0,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.43938,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,medium,A1,0.25,0.195283,0.609434,0.195283,0.93972,0.026676,0.235039,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,medium,A2,0.5,0.126405,0.74719,0.126405,0.740636,0.13338,0.065173,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,medium,A3,0.75,0.07847,0.843061,0.07847,0.543341,0.266382,0.005698,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,medium,A4,1.0,0.060386,0.879228,0.060386,0.452173,0.333296,0.0,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.026828,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,low,A1,0.25,0.30724,0.38552,0.30724,1.092627,0.0007,0.018973,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,low,A2,0.5,0.290063,0.419875,0.290063,1.082364,0.005816,0.007853,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,low,A3,0.75,0.26942,0.46116,0.26942,1.063622,0.018372,0.000898,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG162,6,low,A4,1.0,0.258838,0.482324,0.258838,1.051348,0.027475,0.0,2,1,D3-2:strong-remote,3,4,3,2,0-2-1-2-0
RG163,6,high,A0,0.0,0.098391,0.803217,0.098391,0.63231,0.0,0.169441,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,high,A1,0.25,0.045683,0.909434,0.044883,0.366617,0.042672,0.02454,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,high,A2,0.5,0.028911,0.944637,0.026453,0.252334,0.083041,0.002644,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,high,A3,0.75,0.023469,0.955918,0.020613,0.211171,0.100518,0.000177,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,high,A4,1.0,0.021616,0.959664,0.01872,0.196867,0.106957,0.0,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,medium,A0,0.0,0.252817,0.494367,0.252817,1.043562,0.0,0.345434,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,medium,A1,0.25,0.188377,0.624445,0.187178,0.92216,0.034171,0.156036,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,medium,A2,0.5,0.148617,0.738324,0.113058,0.753759,0.126202,0.038335,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,medium,A3,0.75,0.126217,0.806718,0.067064,0.615721,0.218374,0.003301,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,medium,A4,1.0,0.116737,0.832913,0.050351,0.553494,0.263034,0.0,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
RG163,6,low,A0,0.0,0.316292,0.367417,0.316292,1.09604,0.0,0.023576,2,1,D3-2:strong-remote,3,4,2,2,0-2-1-2-1
